volume,vw,open,close,high,low,timestamp,trades
6594.0,397.4812,397.73,397.55,397.73,396.84,2021-04-01 08:00:00,102
2844.0,397.6269,397.55,397.64,397.71,397.55,2021-04-01 08:05:00,39
1723.0,397.6854,397.69,397.67,397.7,397.65,2021-04-01 08:10:00,17
2596.0,397.7248,397.73,397.77,397.77,397.7,2021-04-01 08:15:00,24
1461.0,397.7778,397.79,397.7,397.8,397.7,2021-04-01 08:20:00,18
663.0,397.6368,397.65,397.6,397.7,397.6,2021-04-01 08:25:00,9
4430.0,397.6048,397.6,397.67,397.67,397.59,2021-04-01 08:30:00,14
300.0,397.69,397.69,397.69,397.69,397.69,2021-04-01 08:35:00,3
1428.0,397.5826,397.72,397.54,397.72,397.51,2021-04-01 08:40:00,11
2541.0,397.643,397.57,397.67,397.67,397.54,2021-04-01 08:45:00,15
2250.0,397.7447,397.72,397.75,397.77,397.72,2021-04-01 08:50:00,10
5890.0,397.8928,397.84,397.92,397.93,397.84,2021-04-01 08:55:00,49
7283.0,397.9252,397.92,397.88,398.0,397.85,2021-04-01 09:00:00,66
500.0,397.87,397.87,397.87,397.87,397.87,2021-04-01 09:05:00,1
4832.0,397.8984,397.95,397.67,397.98,397.67,2021-04-01 09:10:00,16
3502.0,397.6723,397.67,397.66,397.7,397.6,2021-04-01 09:15:00,24
2142.0,397.7807,397.77,397.8,397.8,397.74,2021-04-01 09:20:00,11
1101.0,397.6773,397.7,397.65,397.7,397.65,2021-04-01 09:25:00,4
1812.0,397.6915,397.7,397.68,397.7,397.68,2021-04-01 09:30:00,16
3348.0,397.7326,397.7,397.78,397.8,397.7,2021-04-01 09:35:00,12
859.0,397.8501,397.83,397.88,397.88,397.83,2021-04-01 09:40:00,4
1136.0,397.8432,397.86,397.78,397.88,397.78,2021-04-01 09:45:00,6
200.0,397.71,397.71,397.71,397.71,397.71,2021-04-01 09:55:00,2
415.0,397.6167,397.62,397.61,397.62,397.61,2021-04-01 10:00:00,4
1053.0,397.5721,397.59,397.51,397.59,397.51,2021-04-01 10:05:00,15
700.0,397.5757,397.59,397.54,397.59,397.54,2021-04-01 10:10:00,5
3608.0,397.5914,397.59,397.6,397.61,397.59,2021-04-01 10:20:00,17
8120.0,397.5933,397.59,397.59,397.61,397.59,2021-04-01 10:25:00,27
1685.0,397.4787,397.47,397.38,397.52,397.38,2021-04-01 10:30:00,14
52910.0,397.3289,397.39,397.4,397.4,397.3,2021-04-01 10:35:00,56
2177.0,397.4802,397.4,397.49,397.5,397.4,2021-04-01 10:40:00,15
1404.0,397.5182,397.53,397.48,397.53,397.48,2021-04-01 10:45:00,10
288.0,397.3248,397.36,397.29,397.36,397.29,2021-04-01 10:50:00,5
1014.0,397.3171,397.3,397.31,397.33,397.3,2021-04-01 10:55:00,8
3656.0,397.3782,397.24,397.41,397.44,397.24,2021-04-01 11:00:00,53
10449.0,397.5839,397.43,397.61,397.61,397.43,2021-04-01 11:05:00,66
2713.0,397.5306,397.59,397.53,397.59,397.5,2021-04-01 11:10:00,37
17573.0,397.5041,397.53,397.5,397.53,397.44,2021-04-01 11:15:00,61
3096.0,397.5044,397.51,397.45,397.52,397.45,2021-04-01 11:20:00,33
8970.0,397.5521,397.54,397.61,397.61,397.54,2021-04-01 11:25:00,46
14136.0,397.6187,397.58,397.65,397.69,397.54,2021-04-01 11:30:00,72
10831.0,397.631,397.61,397.71,397.72,397.58,2021-04-01 11:35:00,50
48632.0,397.7383,397.71,397.73,397.76,397.71,2021-04-01 11:40:00,152
3450.0,397.8339,397.79,397.79,397.87,397.77,2021-04-01 11:45:00,33
10950.0,397.736,397.76,397.88,397.88,397.67,2021-04-01 11:50:00,65
7914.0,397.8876,397.9,397.89,397.95,397.79,2021-04-01 11:55:00,52
37895.0,397.7374,397.5804,397.96,397.98,396.92,2021-04-01 12:00:00,298
26115.0,397.308,397.96,397.87,397.97,397.83,2021-04-01 12:05:00,102
