volume,vw,open,close,high,low,timestamp,trades
5029.0,419.1262,419.2,419.14,419.2,418.98,2021-05-03 08:00:00,52
2963.0,419.1783,419.12,419.19,419.19,419.12,2021-05-03 08:05:00,22
1019.0,419.177,419.15,419.17,419.2,419.15,2021-05-03 08:10:00,11
350.0,419.0115,419.04,419.0,419.04,419.0,2021-05-03 08:15:00,3
412.0,418.9437,418.98,418.91,418.98,418.91,2021-05-03 08:20:00,5
109.0,418.9583,418.96,418.96,418.96,418.96,2021-05-03 08:35:00,2
116.0,418.9066,418.91,418.91,418.91,418.91,2021-05-03 08:40:00,5
1284.0,419.1328,419.09,419.15,419.21,419.09,2021-05-03 08:45:00,11
355.0,419.0107,419.01,419.01,419.01,419.01,2021-05-03 08:50:00,2
100.0,418.91,418.91,418.91,418.91,418.91,2021-05-03 08:55:00,1
305.0,418.9393,418.94,418.94,418.94,418.94,2021-05-03 09:05:00,3
3757.0,418.9163,418.94,418.81,418.94,418.81,2021-05-03 09:10:00,27
232.0,418.8004,418.8,418.8,418.8,418.8,2021-05-03 09:15:00,9
5337.0,418.7287,418.79,418.66,418.79,418.66,2021-05-03 09:20:00,17
506.0,418.6599,418.66,418.66,418.66,418.66,2021-05-03 09:25:00,4
6028.0,418.049,418.26,418.04,418.26,417.97,2021-05-03 09:30:00,31
522.0,418.1938,418.18,418.21,418.21,418.18,2021-05-03 09:35:00,9
58739.0,418.0443,418.04,418.0,418.06,418.0,2021-05-03 09:40:00,135
10949.0,418.0012,418.0,418.08,418.08,417.95,2021-05-03 09:45:00,72
502.0,418.15,418.15,418.15,418.15,418.15,2021-05-03 09:50:00,2
3061.0,418.3526,418.3,418.38,418.38,418.3,2021-05-03 09:55:00,11
52829.0,418.3712,418.38,418.37,418.39,418.36,2021-05-03 10:00:00,136
2759.0,418.3834,418.4,418.38,418.43,418.38,2021-05-03 10:05:00,10
660.0,418.3943,418.4,418.4,418.4,418.4,2021-05-03 10:10:00,7
600.0,418.58,418.58,418.58,418.58,418.58,2021-05-03 10:15:00,2
15592.0,418.7,418.7,418.69,418.71,418.69,2021-05-03 10:20:00,51
50207.0,418.6225,418.63,418.63,418.64,418.58,2021-05-03 10:25:00,97
48406.0,418.7974,418.7,418.9,418.95,418.7,2021-05-03 10:30:00,128
42542.0,419.2233,419.0,419.24,419.29,419.0,2021-05-03 10:35:00,70
19997.0,419.2406,419.24,419.2,419.33,419.2,2021-05-03 10:40:00,26
2627.0,419.1789,419.25,419.17,419.25,419.16,2021-05-03 10:45:00,18
1261.0,419.1703,419.21,419.16,419.21,419.16,2021-05-03 10:50:00,6
4750.0,419.0052,418.98,419.01,419.03,418.93,2021-05-03 10:55:00,23
15797.0,419.0391,418.93,419.12,419.12,418.93,2021-05-03 11:00:00,95
17266.0,419.1281,419.11,419.07,419.15,419.05,2021-05-03 11:05:00,49
7720.0,419.0851,419.08,419.01,419.12,419.0,2021-05-03 11:10:00,52
3490.0,419.1177,419.01,419.21,419.21,419.01,2021-05-03 11:15:00,45
6159.0,419.231,419.19,419.22,419.24,419.19,2021-05-03 11:20:00,126
31890.0,419.2796,419.19,419.3,419.4,419.19,2021-05-03 11:25:00,264
30787.0,419.3992,419.33,419.37,419.44,419.33,2021-05-03 11:30:00,221
8626.0,419.3686,419.34,419.37,419.42,419.31,2021-05-03 11:35:00,94
14590.0,419.3412,419.34,419.09,419.43,419.09,2021-05-03 11:40:00,124
16326.0,419.1225,419.1,419.15,419.2,419.05,2021-05-03 11:45:00,173
