volume,vw,open,close,high,low,timestamp,trades
12088.0,429.9061,429.0,430.13,430.13,429.0,2023-10-02 08:00:00,102
13665.0,430.071,430.16,429.97,430.18,429.78,2023-10-02 08:05:00,63
1483.0,429.8108,429.77,429.79,429.87,429.75,2023-10-02 08:10:00,22
2118.0,429.6036,429.66,429.64,429.66,429.52,2023-10-02 08:15:00,26
136.0,429.5381,429.55,429.55,429.55,429.55,2023-10-02 08:20:00,4
385.0,429.7953,429.79,429.79,429.79,429.79,2023-10-02 08:25:00,5
509.0,429.7118,429.7,429.76,429.76,429.7,2023-10-02 08:30:00,4
3528.0,429.938,429.8,430.0,430.0,429.8,2023-10-02 08:35:00,22
972.0,429.9749,429.92,429.95,430.05,429.92,2023-10-02 08:40:00,21
202.0,429.93,429.93,429.93,429.93,429.93,2023-10-02 08:45:00,2
1914.0,429.7214,429.82,429.61,429.82,429.61,2023-10-02 08:50:00,34
1591.0,429.5407,429.59,429.5,429.59,429.49,2023-10-02 08:55:00,22
1401.0,429.2678,429.42,429.25,429.42,429.25,2023-10-02 09:00:00,15
2901.0,428.9711,429.03,428.98,429.03,428.92,2023-10-02 09:05:00,57
11007.0,429.3738,429.11,429.15,429.5,429.11,2023-10-02 09:10:00,33
12462.0,429.2646,429.12,428.9,429.5,428.9,2023-10-02 09:15:00,49
1347.0,429.1164,429.05,429.14,429.18,429.05,2023-10-02 09:20:00,18
3284.0,428.8615,429.01,428.67,429.01,428.67,2023-10-02 09:25:00,37
3967.0,428.8003,428.79,428.82,428.87,428.79,2023-10-02 09:30:00,39
1444.0,428.8078,428.79,428.86,428.86,428.79,2023-10-02 09:35:00,15
296.0,428.7818,428.86,428.73,428.86,428.73,2023-10-02 09:40:00,6
18793.0,428.2673,428.64,428.07,428.64,428.0,2023-10-02 09:45:00,150
5666.0,427.843,428.0,427.7,428.13,427.7,2023-10-02 09:50:00,70
6188.0,427.643,427.77,427.72,427.77,427.55,2023-10-02 09:55:00,58
8935.0,427.6958,427.64,427.65,427.73,427.64,2023-10-02 10:00:00,53
2247.0,427.7325,427.7,427.74,427.75,427.67,2023-10-02 10:05:00,38
9936.0,427.4447,427.66,427.49,427.66,427.31,2023-10-02 10:10:00,158
