volume,vw,open,close,high,low,timestamp,trades
9842.0,509.2339,509.0,509.23,509.28,509.0,2024-03-01 09:00:00,75
4373.0,509.2056,509.16,509.34,509.34,509.13,2024-03-01 09:05:00,35
4847.0,509.2834,509.31,509.38,509.38,509.24,2024-03-01 09:10:00,50
5278.0,509.4658,509.4,509.45,509.52,509.4,2024-03-01 09:15:00,42
4583.0,509.5937,509.54,509.64,509.64,509.54,2024-03-01 09:20:00,31
1203.0,509.5833,509.6,509.53,509.6,509.53,2024-03-01 09:25:00,8
4760.0,509.3314,509.5,509.33,509.5,509.2,2024-03-01 09:30:00,42
791.0,509.4223,509.35,509.47,509.49,509.35,2024-03-01 09:35:00,6
704.0,509.4607,509.5,509.45,509.5,509.45,2024-03-01 09:40:00,10
1107.0,509.4307,509.43,509.44,509.44,509.43,2024-03-01 09:50:00,6
745.0,509.2966,509.31,509.25,509.31,509.25,2024-03-01 09:55:00,14
3863.0,509.0791,509.2,509.05,509.2,509.0,2024-03-01 10:00:00,52
1072.0,509.1168,509.02,509.11,509.16,509.02,2024-03-01 10:05:00,11
3046.0,508.6513,509.0,508.48,509.0,508.48,2024-03-01 10:10:00,47
3722.0,508.0839,508.51,507.8,508.51,507.79,2024-03-01 10:15:00,66
8861.0,507.6391,507.77,507.47,507.77,507.47,2024-03-01 10:20:00,75
4708.0,507.4275,507.44,507.4,507.49,507.39,2024-03-01 10:25:00,56
1394.0,507.6196,507.6,507.59,507.68,507.56,2024-03-01 10:30:00,16
2259.0,507.9293,507.85,508.03,508.05,507.75,2024-03-01 10:35:00,28
271.0,507.7693,507.79,507.79,507.79,507.79,2024-03-01 10:40:00,5
1053.0,507.8037,507.82,507.77,507.82,507.77,2024-03-01 10:45:00,5
26142.0,507.7158,507.85,507.65,507.86,507.55,2024-03-01 10:50:00,122
56919.0,507.7987,507.67,507.93,507.95,507.61,2024-03-01 10:55:00,195
11850.0,508.0565,507.95,508.05,508.1,507.95,2024-03-01 11:00:00,56
42535.0,508.0734,508.05,508.07,508.17,508.03,2024-03-01 11:05:00,154
742.0,508.0469,508.03,508.13,508.13,508.03,2024-03-01 11:10:00,11
1341.0,508.2352,508.16,508.33,508.33,508.16,2024-03-01 11:15:00,13
1113.0,508.2331,508.26,508.22,508.26,508.22,2024-03-01 11:20:00,20
405.0,508.2646,508.27,508.26,508.27,508.26,2024-03-01 11:25:00,4
906.0,508.284,508.24,508.33,508.33,508.24,2024-03-01 11:30:00,17
1650.0,508.1512,508.16,508.14,508.16,508.14,2024-03-01 11:35:00,15
705.0,508.39,508.39,508.39,508.39,508.39,2024-03-01 11:40:00,9
1831.0,508.4731,508.35,508.45,508.5,508.35,2024-03-01 11:45:00,14
2247.0,508.4195,508.43,508.41,508.44,508.41,2024-03-01 11:50:00,17
941.0,508.417,508.4,508.45,508.45,508.39,2024-03-01 11:55:00,16
2579.0,508.4542,508.48,508.42,508.5,508.4,2024-03-01 12:00:00,43
2414.0,508.3809,508.42,508.3,508.48,508.3,2024-03-01 12:05:00,40
11400.0,508.2994,508.37,508.31,508.37,508.28,2024-03-01 12:10:00,58
