volume,vw,open,close,high,low,timestamp,trades
3160.0,564.0583,563.5,564.22,564.22,563.5,2024-09-03 08:00:00,132
1031.0,564.0312,563.97,563.9,564.19,563.9,2024-09-03 08:05:00,55
951.0,563.9626,564.05,563.87,564.05,563.87,2024-09-03 08:10:00,16
1179.0,563.8476,563.86,563.96,563.96,563.8,2024-09-03 08:15:00,32
1507.0,563.366,563.45,563.39,563.45,563.26,2024-09-03 08:25:00,101
1927.0,563.0399,563.15,562.99,563.15,562.97,2024-09-03 08:30:00,51
1666.0,562.812,562.88,562.9,562.9,562.75,2024-09-03 08:35:00,33
776.0,562.8073,562.76,562.94,562.94,562.76,2024-09-03 08:40:00,21
1047.0,562.82,562.78,562.85,562.89,562.78,2024-09-03 08:45:00,22
1223.0,562.5126,562.74,562.35,562.74,562.35,2024-09-03 08:50:00,51
4464.0,562.1716,562.31,561.8,562.31,561.8,2024-09-03 08:55:00,71
2187.0,561.8479,561.76,561.96,562.02,561.63,2024-09-03 09:00:00,41
1945.0,561.9263,562.01,561.88,562.01,561.81,2024-09-03 09:05:00,25
10437.0,561.0853,561.64,561.11,561.64,561.0,2024-09-03 09:10:00,106
2616.0,561.0271,560.9,561.06,561.1,560.9,2024-09-03 09:15:00,64
3449.0,561.0168,561.0,561.04,561.18,560.89,2024-09-03 09:20:00,34
530.0,561.2956,561.24,561.29,561.41,561.24,2024-09-03 09:25:00,15
4024.0,560.9605,561.14,561.3,561.3,560.7,2024-09-03 09:30:00,59
19049.0,561.3777,561.27,561.4,561.45,561.27,2024-09-03 09:35:00,105
6649.0,561.2801,561.35,561.21,561.35,561.19,2024-09-03 09:40:00,56
5100.0,561.1225,561.11,561.14,561.21,561.1,2024-09-03 09:45:00,48
4031.0,561.0896,561.18,561.08,561.25,561.05,2024-09-03 09:50:00,34
2069.0,560.9715,561.08,560.81,561.08,560.81,2024-09-03 09:55:00,37
6932.0,560.6423,560.75,560.91,561.08,560.5,2024-09-03 10:00:00,69
9030.0,560.5903,560.92,560.61,560.92,560.56,2024-09-03 10:05:00,54
72091.0,560.88,560.6,561.03,561.03,560.55,2024-09-03 10:10:00,182
5380.0,560.9378,561.0,560.95,561.0,560.86,2024-09-03 10:15:00,35
4049.0,560.9781,561.0,560.91,561.06,560.91,2024-09-03 10:20:00,41
2053.0,561.1639,560.95,561.19,561.19,560.95,2024-09-03 10:25:00,27
8696.0,561.1678,561.21,561.18,561.35,561.1,2024-09-03 10:30:00,62
21608.0,560.9032,561.08,560.96,561.08,560.75,2024-09-03 10:35:00,94
1777.0,561.0702,561.07,561.04,561.13,561.03,2024-09-03 10:40:00,27
6630.0,561.0129,561.0,561.14,561.14,560.92,2024-09-03 10:45:00,47
2669.0,561.2901,561.17,561.36,561.41,561.17,2024-09-03 10:50:00,32
896.0,561.3013,561.26,561.29,561.34,561.26,2024-09-03 10:55:00,22
17700.0,561.1486,561.29,561.09,561.33,561.05,2024-09-03 11:00:00,231
40731.0,560.9315,561.07,560.84,561.1,560.6,2024-09-03 11:05:00,242
8943.0,560.6958,560.93,560.75,560.93,560.65,2024-09-03 11:10:00,86
12896.0,560.9531,560.76,561.11,561.2,560.76,2024-09-03 11:15:00,97
7623.0,561.0458,561.13,560.91,561.13,560.91,2024-09-03 11:20:00,75
5237.0,560.9583,560.91,561.01,561.12,560.89,2024-09-03 11:25:00,87
6192.0,561.328,561.33,561.3,561.36,561.3,2024-09-03 11:30:00,57
8442.0,561.3693,561.35,561.27,561.45,561.27,2024-09-03 11:35:00,83
28090.0,561.1178,561.24,560.99,561.24,560.95,2024-09-03 11:40:00,126
14603.0,560.9573,560.87,560.82,561.07,560.7,2024-09-03 11:45:00,100
2618.0,560.8111,560.8,560.78,560.88,560.78,2024-09-03 11:50:00,27
3813.0,561.048,561.0,561.05,561.07,561.0,2024-09-03 11:55:00,45
38048.0,561.4485,561.2883,560.85,564.0,560.6294,2024-09-03 12:00:00,971
9127.0,560.942,560.82,561.109,561.109,560.78,2024-09-03 12:05:00,128
10969.0,561.098,561.15,561.2,561.2,560.98,2024-09-03 12:10:00,139
24624.0,561.1317,561.2,561.04,561.24,560.981,2024-09-03 12:15:00,215
13782.0,561.3805,561.2,561.21,563.68,561.161,2024-09-03 12:20:00,250
24373.0,561.0269,561.09,561.04,561.1,560.95,2024-09-03 12:25:00,215
5263.0,560.9841,560.95,561.1,561.1,560.93,2024-09-03 12:30:00,142
13192.0,561.2647,561.09,561.38,561.43,561.03,2024-09-03 12:35:00,213
8801.0,561.3595,561.26,561.16,561.43,561.16,2024-09-03 12:40:00,213
3144.0,561.3258,561.3,561.3,561.35,561.3,2024-09-03 12:45:00,103
14507.0,561.277,561.2602,561.11,561.37,561.11,2024-09-03 12:50:00,156
63282.0,560.7614,561.14,560.7,561.14,560.62,2024-09-03 12:55:00,385
15390.0,560.6679,560.68,560.78,560.8,560.55,2024-09-03 13:00:00,266
19058.0,560.7851,560.85,560.61,560.88,560.61,2024-09-03 13:05:00,214
19608.0,560.5336,560.64,560.55,560.6975,560.43,2024-09-03 13:10:00,299
23078.0,560.4536,560.5,560.73,560.73,560.41,2024-09-03 13:15:00,293
48900.0,560.8705,560.7,561.03,561.1215,560.7,2024-09-03 13:20:00,410
195391.0,560.5437,561.03,560.48,561.03,560.26,2024-09-03 13:25:00,909
1536695.0,560.3894,560.47,560.24,560.81,559.93,2024-09-03 13:30:00,22050
630647.0,559.7993,560.26,559.6105,560.32,559.42,2024-09-03 13:35:00,7941
789447.0,559.555,559.595,559.73,559.86,559.24,2024-09-03 13:40:00,8389
705237.0,559.4187,559.68,559.3,559.69,559.16,2024-09-03 13:45:00,7679
868068.0,558.6452,559.28,558.41,559.29,558.14,2024-09-03 13:50:00,10372
591893.0,558.6899,558.42,559.08,559.205,558.21,2024-09-03 13:55:00,8035
1160052.0,558.1264,559.12,557.39,559.14,557.09,2024-09-03 14:00:00,14148
826678.0,557.3978,557.41,557.58,557.67,556.93,2024-09-03 14:05:00,9925
2591275.0,561.3127,557.56,556.54,557.66,556.5,2024-09-03 14:10:00,10313
717520.0,556.676,556.5499,556.95,557.07,556.3215,2024-09-03 14:15:00,8930
515787.0,557.0345,556.94,557.0,557.3,556.72,2024-09-03 14:20:00,9763
593772.0,557.2095,557.01,557.19,557.5303,556.75,2024-09-03 14:25:00,15093
555894.0,556.4257,557.18,556.32,557.18,556.02,2024-09-03 14:30:00,14759
551412.0,556.3133,556.33,556.25,556.54,556.1,2024-09-03 14:35:00,13852
607037.0,556.2184,556.23,556.08,556.44,556.0,2024-09-03 14:40:00,13291
845953.0,555.6929,556.09,555.29,556.2,555.28,2024-09-03 14:45:00,12174
578107.0,555.4199,555.28,555.2792,555.62,555.1,2024-09-03 14:50:00,8292
455184.0,555.4249,555.27,555.3399,555.68,555.23,2024-09-03 14:55:00,6986
817955.0,555.8685,555.35,556.155,556.2799,555.15,2024-09-03 15:00:00,8495
539089.0,556.3715,556.13,556.22,556.7895,555.86,2024-09-03 15:05:00,7480
440673.0,556.4473,556.2227,556.4099,556.72,556.1738,2024-09-03 15:10:00,5699
484527.0,556.2871,556.37,556.17,556.765,555.95,2024-09-03 15:15:00,5870
291105.0,556.2076,556.1496,556.13,556.43,555.95,2024-09-03 15:20:00,4710
