volume,vw,open,close,high,low,timestamp,trades
9042.0,552.14,552.26,552.14,552.35,551.97,2024-08-01 08:00:00,199
7482.0,551.8153,552.0,551.61,552.06,551.5,2024-08-01 08:05:00,125
11161.0,551.0033,551.4,551.08,551.4,550.69,2024-08-01 08:10:00,188
6891.0,551.3456,550.99,551.2,551.51,550.95,2024-08-01 08:15:00,100
6157.0,550.9477,551.0,551.2,551.2,550.73,2024-08-01 08:20:00,92
3674.0,551.0775,550.99,551.32,551.32,550.9,2024-08-01 08:25:00,39
3328.0,551.3559,551.26,551.62,551.62,551.03,2024-08-01 08:30:00,54
4196.0,551.0737,551.26,551.07,551.32,550.99,2024-08-01 08:35:00,31
4157.0,550.9239,551.01,551.16,551.16,550.67,2024-08-01 08:40:00,61
711.0,551.0656,551.08,551.04,551.13,551.04,2024-08-01 08:45:00,14
7074.0,551.1783,551.33,550.99,551.33,550.99,2024-08-01 08:50:00,43
1636.0,550.9565,550.9,551.09,551.09,550.9,2024-08-01 08:55:00,13
1149.0,551.1302,551.07,551.28,551.28,551.0,2024-08-01 09:00:00,15
588.0,551.511,551.5,551.5,551.5,551.5,2024-08-01 09:10:00,11
3501.0,551.9687,552.04,551.93,552.07,551.78,2024-08-01 09:15:00,27
563.0,551.816,551.83,551.8,551.83,551.8,2024-08-01 09:20:00,12
18052.0,551.6025,551.55,551.63,551.74,551.53,2024-08-01 09:25:00,74
10757.0,551.6393,551.6,551.9,551.9,551.56,2024-08-01 09:30:00,44
25608.0,552.2423,552.07,552.31,552.31,552.07,2024-08-01 09:35:00,121
86052.0,552.3082,552.3,552.34,552.34,552.28,2024-08-01 09:40:00,293
1882.0,552.3316,552.32,552.37,552.37,552.32,2024-08-01 09:45:00,17
5290.0,552.4603,552.44,552.53,552.53,552.43,2024-08-01 09:50:00,31
1472.0,552.3914,552.35,552.46,552.46,552.35,2024-08-01 09:55:00,11
1225.0,552.5713,552.66,552.49,552.66,552.49,2024-08-01 10:00:00,21
1258.0,552.4735,552.4,552.51,552.51,552.4,2024-08-01 10:05:00,11
1779.0,552.408,552.34,552.37,552.53,552.34,2024-08-01 10:10:00,28
821.0,552.5241,552.51,552.54,552.54,552.51,2024-08-01 10:15:00,6
2141.0,552.5217,552.48,552.5,552.63,552.47,2024-08-01 10:20:00,12
1543.0,552.6437,552.54,552.69,552.73,552.54,2024-08-01 10:25:00,17
8122.0,552.6292,552.64,552.54,552.65,552.54,2024-08-01 10:30:00,47
5836.0,552.3607,552.42,552.4,552.42,552.25,2024-08-01 10:35:00,39
2525.0,552.3781,552.47,552.48,552.48,552.29,2024-08-01 10:40:00,18
1005.0,552.7298,552.73,552.73,552.73,552.73,2024-08-01 10:45:00,9
3093.0,552.7219,552.74,552.67,552.75,552.63,2024-08-01 10:50:00,25
556.0,552.8152,552.81,552.82,552.82,552.81,2024-08-01 10:55:00,4
46257.0,552.8752,552.82,552.97,553.04,552.73,2024-08-01 11:00:00,274
4967.0,553.0814,552.96,553.01,553.16,552.96,2024-08-01 11:05:00,52
7069.0,552.9332,553.02,552.99,553.02,552.9,2024-08-01 11:10:00,76
3409.0,553.1198,553.08,553.15,553.18,553.07,2024-08-01 11:15:00,56
32752.0,553.0473,553.21,553.09,553.25,552.94,2024-08-01 11:20:00,153
6133.0,553.2431,553.2,553.33,553.33,553.19,2024-08-01 11:25:00,51
7920.0,553.2518,553.31,553.33,553.33,553.15,2024-08-01 11:30:00,67
1439.0,553.2604,553.3,553.24,553.3,553.24,2024-08-01 11:35:00,28
53036.0,553.3738,553.24,553.34,553.48,553.24,2024-08-01 11:40:00,321
6340.0,553.3186,553.38,553.08,553.39,553.08,2024-08-01 11:45:00,85
10737.0,552.9423,553.02,553.02,553.03,552.8,2024-08-01 11:50:00,105
65692.0,552.532,552.93,552.47,552.93,552.4,2024-08-01 11:55:00,325
67297.0,552.8866,552.87,552.83,554.01,551.0496,2024-08-01 12:00:00,1629
20060.0,552.896,552.8,552.92,552.95,552.75,2024-08-01 12:05:00,170
20639.0,552.8155,552.9099,552.77,552.9099,552.71,2024-08-01 12:10:00,204
15763.0,553.0976,552.87,553.21,553.27,552.87,2024-08-01 12:15:00,190
25634.0,553.3452,553.17,553.55,553.55,553.13,2024-08-01 12:20:00,182
44215.0,553.5525,553.41,553.53,553.68,553.38,2024-08-01 12:25:00,280
154111.0,553.6806,553.41,553.72,554.08,552.59,2024-08-01 12:30:00,1912
59689.0,553.6302,553.71,553.61,553.71,553.52,2024-08-01 12:35:00,316
28418.0,553.2562,553.48,553.22,553.49,553.11,2024-08-01 12:40:00,334
32077.0,553.1443,553.21,553.18,553.36,553.09,2024-08-01 12:45:00,283
36743.0,553.3134,553.12,553.42,553.49,553.1,2024-08-01 12:50:00,257
81420.0,553.326,553.41,553.5,553.5,553.28,2024-08-01 12:55:00,417
14288.0,553.4915,553.5,553.51,553.59,553.44,2024-08-01 13:00:00,219
53118.0,553.0299,553.53,552.93,553.53,552.87,2024-08-01 13:05:00,459
54390.0,552.8553,552.97,552.79,553.0,552.76,2024-08-01 13:10:00,359
29997.0,552.5765,552.79,552.4,552.79,552.4,2024-08-01 13:15:00,346
44825.0,552.4275,552.48,552.15,552.6,552.15,2024-08-01 13:20:00,369
146119.0,552.5654,552.15,552.55,552.87,552.1,2024-08-01 13:25:00,855
1614653.0,552.8062,552.57,553.49,553.58,552.32,2024-08-01 13:30:00,14543
718605.0,553.2985,553.5,553.51,553.62,552.87,2024-08-01 13:35:00,8640
780162.0,554.0973,553.5,554.58,554.74,553.34,2024-08-01 13:40:00,8781
684238.0,554.5838,554.6,554.45,554.8688,554.32,2024-08-01 13:45:00,8385
556823.0,554.0425,554.45,553.9688,554.56,553.47,2024-08-01 13:50:00,7329
429626.0,554.1135,553.96,554.04,554.61,553.8,2024-08-01 13:55:00,5428
997597.0,553.6199,553.99,553.21,554.33,553.07,2024-08-01 14:00:00,10890
1127176.0,552.1833,553.2,552.135,553.36,552.04,2024-08-01 14:05:00,9677
707465.0,552.0475,552.14,552.065,552.84,551.97,2024-08-01 14:10:00,6853
713708.0,551.4848,552.0799,551.46,552.2699,551.19,2024-08-01 14:15:00,12786
1265335.0,550.6635,551.48,550.9,551.675,550.12,2024-08-01 14:20:00,15950
861132.0,550.6697,550.94,549.8301,551.07,549.81,2024-08-01 14:25:00,14605
964328.0,549.6089,549.87,549.975,550.25,548.98,2024-08-01 14:30:00,16484
840366.0,549.2234,549.99,549.25,549.9997,548.66,2024-08-01 14:35:00,9224
520965.0,549.2617,549.26,548.7,549.45,548.47,2024-08-01 14:40:00,6045
1332217.0,548.774,548.68,547.41,548.73,547.24,2024-08-01 14:45:00,9160
747032.0,547.9913,547.37,547.87,548.4,547.365,2024-08-01 14:50:00,7746
592108.0,547.8757,547.9,547.47,548.3455,547.36,2024-08-01 14:55:00,6134
595118.0,546.8688,547.47,546.18,547.68,546.16,2024-08-01 15:00:00,7105
604768.0,546.3851,546.18,546.27,546.82,546.03,2024-08-01 15:05:00,6771
507192.0,546.4479,546.28,546.35,546.68,546.16,2024-08-01 15:10:00,5529
573595.0,546.7307,546.335,546.87,547.1699,546.2,2024-08-01 15:15:00,6899
614463.0,547.3698,546.86,546.4469,547.09,546.05,2024-08-01 15:20:00,5984
396419.0,546.4669,546.44,546.17,546.9399,546.0,2024-08-01 15:25:00,5235
489105.0,546.1152,546.11,545.86,546.58,545.71,2024-08-01 15:30:00,5352
568088.0,546.7283,545.85,545.54,545.92,545.41,2024-08-01 15:35:00,5075
617590.0,544.9443,545.52,544.62,545.52,544.58,2024-08-01 15:40:00,7147
563533.0,544.4449,544.6199,544.54,544.68,544.17,2024-08-01 15:45:00,6247
665847.0,544.8335,544.54,544.97,545.31,544.45,2024-08-01 15:50:00,6917
581295.0,545.1568,544.9799,544.72,545.48,544.65,2024-08-01 15:55:00,6068
542160.0,544.979,544.72,545.3769,545.486,544.52,2024-08-01 16:00:00,5416
845422.0,547.2134,545.36,545.83,546.24,545.13,2024-08-01 16:05:00,6242
761420.0,547.2954,545.82,545.8599,545.99,545.31,2024-08-01 16:10:00,5262
564964.0,546.0727,545.86,545.67,546.4054,545.58,2024-08-01 16:15:00,5463
670585.0,546.0481,545.68,544.5,545.825,544.47,2024-08-01 16:20:00,5760
786343.0,544.7519,544.5,545.03,545.1699,544.39,2024-08-01 16:25:00,7454
687587.0,544.6841,545.05,544.36,545.05,544.3,2024-08-01 16:30:00,7274
518827.0,544.2958,544.37,543.79,544.84,543.79,2024-08-01 16:35:00,5750
659139.0,543.5725,543.81,543.71,543.94,543.21,2024-08-01 16:40:00,6985
620113.0,543.9002,543.7199,543.935,544.17,543.56,2024-08-01 16:45:00,6026
449596.0,543.5222,543.94,543.88,543.96,543.14,2024-08-01 16:50:00,4772
461905.0,543.9337,543.87,543.74,544.22,543.61,2024-08-01 16:55:00,4891
381063.0,543.6762,543.73,543.6765,543.95,543.31,2024-08-01 17:00:00,4231
541508.0,543.1435,543.69,542.91,543.73,542.71,2024-08-01 17:05:00,5903
541428.0,542.8771,542.93,542.71,543.05,542.61,2024-08-01 17:10:00,6029
641691.0,542.5766,542.72,542.27,542.92,542.23,2024-08-01 17:15:00,6295
557882.0,542.1741,542.24,542.1291,542.43,541.98,2024-08-01 17:20:00,6009
1015266.0,545.3434,542.13,542.3,542.69,541.82,2024-08-01 17:25:00,6786
833768.0,543.3911,542.3,541.93,542.33,541.88,2024-08-01 17:30:00,7421
837083.0,544.2796,541.96,541.0699,542.13,541.0605,2024-08-01 17:35:00,6479
609754.0,540.9839,541.07,540.99,541.2499,540.58,2024-08-01 17:40:00,6810
573862.0,541.0503,540.99,540.7199,541.38,540.595,2024-08-01 17:45:00,6121
710579.0,541.28,540.6892,541.7987,541.81,540.47,2024-08-01 17:50:00,7170
833366.0,541.8632,541.78,542.56,542.6,541.21,2024-08-01 17:55:00,7109
772739.0,542.1563,542.54,541.6791,542.8596,540.702,2024-08-01 18:00:00,6548
578830.0,541.6214,541.64,541.3414,542.05,541.26,2024-08-01 18:05:00,5632
801568.0,544.087,541.34,540.96,541.61,540.79,2024-08-01 18:10:00,5876
685506.0,540.7609,540.97,540.34,541.07,540.2,2024-08-01 18:15:00,6541
852453.0,540.9261,540.35,540.64,541.25,540.33,2024-08-01 18:20:00,7482
643487.0,540.23,540.64,540.26,540.6999,539.8199,2024-08-01 18:25:00,7352
786636.0,543.3696,540.24,539.94,540.4,539.74,2024-08-01 18:30:00,5466
585555.0,542.382,539.93,540.3368,540.44,539.92,2024-08-01 18:35:00,5268
815914.0,541.8051,540.34,539.805,540.83,539.76,2024-08-01 18:40:00,6635
671724.0,539.7891,539.805,539.53,540.13,539.43,2024-08-01 18:45:00,7396
471455.0,539.9062,539.52,539.645,540.25,539.52,2024-08-01 18:50:00,5812
469663.0,539.9066,539.63,539.9789,540.37,539.57,2024-08-01 18:55:00,5571
481031.0,540.1647,539.975,540.35,540.57,539.79,2024-08-01 19:00:00,5894
505528.0,540.0162,540.34,540.28,540.47,539.7,2024-08-01 19:05:00,5711
663455.0,540.538,540.3,540.58,541.08,540.12,2024-08-01 19:10:00,6093
819160.0,543.689,540.57,540.94,541.0,540.1599,2024-08-01 19:15:00,5957
676624.0,540.8901,540.95,541.08,541.2,540.48,2024-08-01 19:20:00,6668
867711.0,541.2845,541.09,541.47,541.7,540.84,2024-08-01 19:25:00,8617
924113.0,541.8195,541.46,541.45,542.2,541.31,2024-08-01 19:30:00,9046
755007.0,541.9735,541.49,542.38,542.43,541.46,2024-08-01 19:35:00,7654
845627.0,541.5832,542.32,541.36,542.36,541.16,2024-08-01 19:40:00,8444
1412214.0,542.1434,541.38,542.56,542.93,541.36,2024-08-01 19:45:00,12121
4073321.0,542.7182,542.61,541.81,543.47,541.435,2024-08-01 19:50:00,28558
5580750.0,542.6793,541.83,543.04,543.21,541.83,2024-08-01 19:55:00,39613
657522.0,541.8744,543.08,541.34,543.44,540.76,2024-08-01 20:00:00,5227
811697.0,542.5777,541.2906,541.52,542.9,541.2906,2024-08-01 20:05:00,2506
5164050.0,543.1648,541.59,541.43,541.81,541.22,2024-08-01 20:10:00,1548
184874.0,541.2221,541.53,541.09,541.65,541.05,2024-08-01 20:15:00,1158
142104.0,540.69,541.08,540.18,541.15,540.05,2024-08-01 20:20:00,835
187885.0,541.1056,540.18,540.58,540.9,539.79,2024-08-01 20:25:00,1037
134007.0,541.332,540.5,541.33,542.11,540.22,2024-08-01 20:30:00,2172
64567.0,541.2228,541.16,541.0,541.51,540.75,2024-08-01 20:35:00,850
71622.0,540.8551,541.08,541.05,541.16,540.65,2024-08-01 20:40:00,622
50839.0,541.2219,541.04,541.36,541.43,541.03,2024-08-01 20:45:00,468
27306.0,541.5415,541.33,541.72,541.73,541.33,2024-08-01 20:50:00,392
252340.0,542.8928,541.65,542.03,542.19,541.65,2024-08-01 20:55:00,354
39749.0,542.1204,542.1,541.93,542.2,541.93,2024-08-01 21:00:00,417
43855.0,541.872,542.03,541.83,542.03,541.75,2024-08-01 21:05:00,324
27029.0,541.6222,541.8005,541.6,541.85,541.3,2024-08-01 21:10:00,293
80276.0,540.9533,541.5,540.78,541.5,540.75,2024-08-01 21:15:00,438
