volume,vw,open,close,high,low,timestamp,trades
4300.0,460.0224,459.92,460.06,460.12,459.92,2021-11-01 08:00:00,73
2479.0,460.0337,460.0,460.08,460.08,460.0,2021-11-01 08:05:00,31
3248.0,460.1399,460.14,460.15,460.15,460.02,2021-11-01 08:10:00,27
2763.0,460.4252,460.29,460.45,460.51,460.29,2021-11-01 08:15:00,45
164.0,460.53,460.53,460.53,460.53,460.53,2021-11-01 08:20:00,2
8597.0,460.6482,460.63,460.66,460.75,460.54,2021-11-01 08:25:00,64
4575.0,460.7091,460.66,460.68,460.73,460.65,2021-11-01 08:30:00,40
923.0,460.7346,460.7,460.87,460.87,460.7,2021-11-01 08:35:00,12
3677.0,460.7987,460.75,460.82,460.83,460.75,2021-11-01 08:40:00,24
1183.0,460.8194,460.84,460.8,460.84,460.8,2021-11-01 08:45:00,23
5438.0,460.8421,460.8,460.87,460.89,460.8,2021-11-01 08:50:00,43
3632.0,460.8966,460.87,460.89,460.92,460.87,2021-11-01 08:55:00,31
2821.0,460.9678,460.88,461.06,461.06,460.88,2021-11-01 09:00:00,47
4734.0,461.1804,461.12,461.2,461.23,461.12,2021-11-01 09:05:00,60
4101.0,461.255,461.22,461.21,461.29,461.21,2021-11-01 09:10:00,34
734.0,461.1223,461.13,461.12,461.13,461.09,2021-11-01 09:15:00,11
1051.0,461.0724,461.11,461.05,461.11,461.05,2021-11-01 09:20:00,22
479.0,461.0518,461.05,461.04,461.05,461.04,2021-11-01 09:25:00,11
307.0,461.0693,461.07,461.07,461.07,461.07,2021-11-01 09:30:00,3
909.0,461.1277,461.13,461.12,461.14,461.12,2021-11-01 09:35:00,12
3237.0,461.0328,461.07,461.03,461.07,461.03,2021-11-01 09:40:00,20
667.0,460.9979,461.0,461.0,461.0,461.0,2021-11-01 09:45:00,28
686.0,461.0312,461.02,461.04,461.04,461.02,2021-11-01 09:50:00,10
548.0,461.0164,461.01,461.02,461.02,461.01,2021-11-01 09:55:00,3
653.0,461.07,461.07,461.07,461.07,461.07,2021-11-01 10:00:00,4
4427.0,461.0892,461.06,461.08,461.14,461.06,2021-11-01 10:10:00,37
25476.0,461.1901,461.08,461.17,461.2,461.08,2021-11-01 10:15:00,54
25312.0,461.2462,461.22,461.2,461.25,461.2,2021-11-01 10:20:00,61
5311.0,461.0417,461.06,461.07,461.07,461.04,2021-11-01 10:25:00,34
139.0,461.052,461.05,461.05,461.05,461.05,2021-11-01 10:30:00,6
855.0,461.1812,461.19,461.18,461.19,461.16,2021-11-01 10:35:00,13
201.0,461.1101,461.13,461.13,461.13,461.13,2021-11-01 10:40:00,5
541.0,461.1477,461.15,461.15,461.15,461.15,2021-11-01 10:45:00,13
27394.0,461.1612,461.2,461.26,461.26,461.15,2021-11-01 10:50:00,58
3887.0,461.3053,461.24,461.33,461.34,461.24,2021-11-01 10:55:00,29
8424.0,461.3244,461.28,461.34,461.36,461.28,2021-11-01 11:00:00,100
5371.0,461.3908,461.39,461.39,461.42,461.33,2021-11-01 11:05:00,72
1640.0,461.3318,461.37,461.3,461.37,461.3,2021-11-01 11:10:00,29
5996.0,461.2685,461.28,461.28,461.29,461.23,2021-11-01 11:15:00,53
6046.0,461.2051,461.23,461.16,461.23,461.16,2021-11-01 11:20:00,51
5596.0,461.1842,461.2,461.21,461.21,461.16,2021-11-01 11:25:00,72
28242.0,461.0972,461.2,461.05,461.2,461.05,2021-11-01 11:30:00,169
10859.0,461.0181,461.05,461.03,461.05,461.0,2021-11-01 11:35:00,92
4260.0,461.0168,461.02,461.03,461.03,461.0,2021-11-01 11:40:00,39
5893.0,461.0503,461.01,461.06,461.08,461.01,2021-11-01 11:45:00,67
1552.0,461.081,461.08,461.07,461.1,461.07,2021-11-01 11:50:00,41
2423.0,461.0706,461.07,461.07,461.08,461.06,2021-11-01 11:55:00,35
22501.0,461.0385,461.3299,460.98,461.4,459.71,2021-11-01 12:00:00,445
6414.0,460.9359,461.0,460.919,461.0,460.85,2021-11-01 12:05:00,101
10346.0,460.789,460.92,460.899,460.92,460.85,2021-11-01 12:10:00,78
8197.0,460.8386,460.87,460.91,460.93,460.81,2021-11-01 12:15:00,81
5337.0,460.9042,460.94,460.89,460.94,460.86,2021-11-01 12:20:00,67
4000.0,460.9062,460.91,460.9,460.91,460.88,2021-11-01 12:25:00,55
19773.0,460.7673,460.88,460.69,460.88,460.69,2021-11-01 12:30:00,181
10298.0,460.6595,460.69,460.69,460.7,460.6196,2021-11-01 12:35:00,108
9698.0,460.6091,460.64,460.56,460.69,460.535,2021-11-01 12:40:00,126
23260.0,460.5689,460.59,460.42,460.66,460.4,2021-11-01 12:45:00,166
12485.0,460.4152,460.4,460.41,460.45,460.38,2021-11-01 12:50:00,125
12581.0,460.4225,460.44,460.41,460.46,460.4,2021-11-01 12:55:00,134
12881.0,460.3858,460.41,460.29,460.43,460.26,2021-11-01 13:00:00,256
23955.0,460.0878,460.26,460.07,460.29,459.95,2021-11-01 13:05:00,470
129028.0,460.2046,460.07,460.3,460.3,460.02,2021-11-01 13:10:00,665
14167.0,460.3085,460.29,460.3799,460.38,460.25,2021-11-01 13:15:00,245
24287.0,460.3054,460.36,460.39,460.39,460.26,2021-11-01 13:20:00,297
158263.0,460.3396,460.35,460.31,460.4,460.26,2021-11-01 13:25:00,944
2156848.0,460.3829,460.3,460.48,460.7021,460.05,2021-11-01 13:30:00,17017
1430535.0,460.0637,460.49,460.16,460.51,459.74,2021-11-01 13:35:00,11818
1057495.0,460.0442,460.16,459.9,460.24,459.89,2021-11-01 13:40:00,10091
1228337.0,459.6862,459.9,459.33,460.12,459.28,2021-11-01 13:45:00,9488
1358605.0,459.3526,459.31,459.55,459.71,459.14,2021-11-01 13:50:00,8026
895185.0,459.4095,459.55,459.27,459.6301,459.21,2021-11-01 13:55:00,7812
1438491.0,458.7727,459.28,458.49,459.33,458.2,2021-11-01 14:00:00,15493
1168827.0,459.058,458.5,459.3105,459.4,458.48,2021-11-01 14:05:00,9264
848301.0,459.1886,459.3,459.11,459.4,458.86,2021-11-01 14:10:00,6838
560574.0,459.1361,459.13,459.1,459.31,458.98,2021-11-01 14:15:00,6604
640332.0,459.062,459.09,458.81,459.385,458.7,2021-11-01 14:20:00,7295
447532.0,459.063,458.82,459.04,459.2,458.81,2021-11-01 14:25:00,5323
948935.0,458.9519,459.03,458.92,459.03,458.655,2021-11-01 14:30:00,7575
526398.0,458.7895,458.92,458.7175,458.95,458.645,2021-11-01 14:35:00,6159
377538.0,458.6733,458.72,458.74,458.89,458.52,2021-11-01 14:40:00,4464
344205.0,458.8187,458.73,458.8,458.96,458.61,2021-11-01 14:45:00,4138
529159.0,458.7466,458.81,458.45,459.0399,458.44,2021-11-01 14:50:00,5766
486225.0,458.4281,458.45,458.59,458.59,458.26,2021-11-01 14:55:00,5373
681371.0,458.9472,458.58,459.08,459.22,458.52,2021-11-01 15:00:00,6535
260866.0,459.0973,459.07,458.99,459.21,458.98,2021-11-01 15:05:00,3695
345716.0,458.8815,458.98,458.85,459.0,458.73,2021-11-01 15:10:00,4247
407801.0,458.9898,458.86,459.159,459.16,458.8299,2021-11-01 15:15:00,4261
637239.0,459.2843,459.15,459.32,459.44,459.11,2021-11-01 15:20:00,4506
296525.0,459.2804,459.32,459.23,459.359,459.2,2021-11-01 15:25:00,3726
332900.0,459.4066,459.23,459.46,459.52,459.23,2021-11-01 15:30:00,4011
297484.0,459.2191,459.45,459.14,459.45,459.09,2021-11-01 15:35:00,4049
295745.0,459.1641,459.145,459.33,459.33,459.01,2021-11-01 15:40:00,3541
211213.0,459.292,459.32,459.35,459.3921,459.17,2021-11-01 15:45:00,3011
262129.0,459.208,459.33,459.16,459.36,459.1,2021-11-01 15:50:00,3447
238636.0,459.335,459.15,459.4701,459.485,459.1492,2021-11-01 15:55:00,3261
355185.0,459.4603,459.49,459.475,459.52,459.37,2021-11-01 16:00:00,3919
359845.0,459.5322,459.48,459.63,459.639,459.42,2021-11-01 16:05:00,3816
308066.0,459.6477,459.62,459.61,459.72,459.53,2021-11-01 16:10:00,3804
341470.0,459.5686,459.61,459.59,459.69,459.43,2021-11-01 16:15:00,3975
187259.0,459.6562,459.59,459.65,459.73,459.55,2021-11-01 16:20:00,2749
261122.0,459.6008,459.645,459.675,459.69,459.51,2021-11-01 16:25:00,3229
