volume,vw,open,close,high,low,timestamp,trades
9050.0,450.4073,450.2,450.22,450.55,450.09,2022-02-01 09:00:00,78
28362.0,449.9814,450.26,449.95,450.26,449.9,2022-02-01 09:05:00,111
4659.0,450.0372,449.9,450.05,450.23,449.88,2022-02-01 09:10:00,41
1404.0,449.9154,449.88,449.87,450.08,449.83,2022-02-01 09:15:00,38
1947.0,449.357,449.75,449.25,449.75,449.25,2022-02-01 09:20:00,30
11262.0,448.9871,449.38,448.5,449.53,448.5,2022-02-01 09:25:00,83
3048.0,448.5464,448.48,448.53,448.58,448.4,2022-02-01 09:30:00,31
6146.0,448.7601,448.42,448.77,448.92,448.42,2022-02-01 09:35:00,40
2281.0,448.5331,448.7,448.37,448.78,448.2,2022-02-01 09:40:00,32
8805.0,448.045,448.65,447.88,448.68,447.84,2022-02-01 09:45:00,62
1921.0,447.8904,447.8,448.32,448.32,447.78,2022-02-01 09:50:00,20
2930.0,448.4754,448.2,448.66,448.66,448.2,2022-02-01 09:55:00,18
4285.0,448.9912,448.84,449.1,449.1,448.84,2022-02-01 10:00:00,32
686.0,448.903,449.0,448.86,449.0,448.86,2022-02-01 10:10:00,12
2438.0,448.9432,449.05,448.7,449.11,448.7,2022-02-01 10:15:00,24
431.0,448.7137,448.8,448.63,448.8,448.63,2022-02-01 10:20:00,6
1327.0,448.8736,448.85,448.88,448.88,448.85,2022-02-01 10:25:00,7
161.0,448.8227,448.83,448.83,448.83,448.83,2022-02-01 10:30:00,4
1987.0,449.2493,449.0,449.28,449.28,449.0,2022-02-01 10:35:00,18
1940.0,449.2302,449.3,449.23,449.31,449.2,2022-02-01 10:40:00,18
602.0,448.8102,448.81,448.81,448.81,448.81,2022-02-01 10:45:00,4
1028.0,448.5716,448.82,448.54,448.82,448.5,2022-02-01 10:50:00,22
2725.0,448.3802,448.37,448.65,448.65,448.33,2022-02-01 10:55:00,15
31214.0,449.0155,448.82,449.15,449.2,448.52,2022-02-01 11:00:00,90
31564.0,449.4047,449.15,449.67,449.67,449.15,2022-02-01 11:05:00,62
1596.0,449.4913,449.49,449.4,449.65,449.4,2022-02-01 11:10:00,32
2382.0,449.0542,449.04,449.01,449.1,449.01,2022-02-01 11:15:00,33
2229.0,448.986,449.08,448.95,449.08,448.95,2022-02-01 11:20:00,18
7379.0,448.8118,448.86,448.89,448.89,448.7,2022-02-01 11:25:00,23
1434.0,448.986,448.88,449.12,449.12,448.88,2022-02-01 11:30:00,19
6154.0,449.1293,449.1,449.14,449.23,449.1,2022-02-01 11:35:00,20
1857.0,448.8153,448.8,448.73,448.88,448.73,2022-02-01 11:40:00,21
308.0,448.7817,448.8,448.8,448.8,448.8,2022-02-01 11:45:00,11
2155.0,448.9241,449.04,448.84,449.04,448.84,2022-02-01 11:50:00,29
4069.0,448.8069,448.78,448.68,448.98,448.68,2022-02-01 11:55:00,46
14100.0,448.7931,448.74,448.75,448.98,448.6,2022-02-01 12:00:00,189
5610.0,448.8052,448.73,448.82,448.94,448.7,2022-02-01 12:05:00,48
19806.0,448.8743,448.95,448.84,449.04,448.78,2022-02-01 12:10:00,106
6377.0,448.7738,448.89,448.8,448.95,448.65,2022-02-01 12:15:00,72
10014.0,448.9855,448.76,449.07,449.15,448.76,2022-02-01 12:20:00,87
11759.0,449.1854,449.02,449.33,449.33,448.99,2022-02-01 12:25:00,96
16841.0,449.4925,449.36,449.57,449.61,449.26,2022-02-01 12:30:00,159
8271.0,449.5893,449.6,449.55,449.65,449.48,2022-02-01 12:35:00,92
36624.0,449.4947,449.64,449.59,449.7,449.42,2022-02-01 12:40:00,232
17611.0,449.5773,449.57,449.68,449.7,449.37,2022-02-01 12:45:00,135
15005.0,449.6662,449.68,449.51,449.74,449.51,2022-02-01 12:50:00,113
13841.0,449.6051,449.59,449.5,449.81,449.42,2022-02-01 12:55:00,152
39728.0,449.4263,448.9,449.76,450.75,448.61,2022-02-01 13:00:00,534
64080.0,449.879,449.79,449.89,449.99,449.57,2022-02-01 13:05:00,324
87120.0,450.0334,449.85,450.04,450.18,449.85,2022-02-01 13:10:00,455
21352.0,450.1565,450.11,450.14,450.22,450.05,2022-02-01 13:15:00,190
42534.0,450.2355,450.14,450.3,450.42,450.09,2022-02-01 13:20:00,307
39621.0,450.3111,450.31,450.14,450.44,450.07,2022-02-01 13:25:00,318
35899.0,450.0113,450.25,449.71,450.27,449.68,2022-02-01 13:30:00,350
18300.0,449.8274,449.71,449.94,450.0,449.58,2022-02-01 13:35:00,258
22864.0,450.225,449.95,450.15,450.35,449.94,2022-02-01 13:40:00,247
11263.0,450.095,450.16,450.1,450.2099,449.98,2022-02-01 13:45:00,215
16184.0,450.2827,450.16,450.29,450.39,450.16,2022-02-01 13:50:00,203
30120.0,450.3848,450.25,450.45,450.49,450.14,2022-02-01 13:55:00,313
44339.0,450.5265,450.5,450.43,450.68,450.35,2022-02-01 14:00:00,432
17826.0,450.3861,450.41,450.36,450.43,450.31,2022-02-01 14:05:00,304
39933.0,450.3833,450.4,450.27,450.48,450.26,2022-02-01 14:10:00,385
25225.0,450.1645,450.26,450.16,450.32,450.06,2022-02-01 14:15:00,396
40132.0,450.2542,450.2,450.35,450.43,450.14,2022-02-01 14:20:00,497
155558.0,450.6049,450.35,450.68,450.75,450.35,2022-02-01 14:25:00,871
4025656.0,450.1985,450.68,450.58,450.88,449.46,2022-02-01 14:30:00,40473
3686416.0,450.5318,450.59,450.39,451.02,450.04,2022-02-01 14:35:00,35656
3407645.0,449.9268,450.395,449.1,450.81,448.78,2022-02-01 14:40:00,30979
2169405.0,449.2305,449.1,449.47,449.67,448.62,2022-02-01 14:45:00,26775
2532145.0,449.9043,449.4799,449.38,450.14,449.28,2022-02-01 14:50:00,24777
2037266.0,449.6073,449.36,449.77,449.93,449.05,2022-02-01 14:55:00,26855
3328430.0,448.4136,449.76,447.65,449.88,447.58,2022-02-01 15:00:00,54442
1998139.0,447.6811,447.64,447.96,448.33,446.9384,2022-02-01 15:05:00,30550
1897934.0,448.6246,447.99,449.015,449.045,447.66,2022-02-01 15:10:00,25911
1309417.0,448.6684,449.03,448.18,449.09,448.11,2022-02-01 15:15:00,21424
1483394.0,449.1677,448.2067,449.67,449.74,448.14,2022-02-01 15:20:00,20716
1796833.0,449.4259,449.67,448.77,450.04,448.66,2022-02-01 15:25:00,17189
